link,title,description,category,pub_date,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15
https://vnexpress.net/bong-hong-lai-12-tuoi-lam-mau-anh-4112060.html,'Bông hồng lai' 12 tuổi làm mẫu ảnh,"Alexandra Matheson - mẫu nhí mang hai dòng máu Việt, New Zealand - có vẻ ngoài sắc sảo, kỹ năng tạo dáng tốt.",Giải trí,"Thứ ba, 9/6/2020, 07:59 (GMT+7)",alexandra matheson,bông hồng lai,mẫu nhí,,,,,,,,,,,,,
https://vnexpress.net/vay-chuoi-suc-manh-cua-bieu-tuong-josephine-baker-4112978.html,Váy chuối - sức mạnh của biểu tượng Josephine Baker,Đám đông phấn khích khi 16 quả chuối cao su buộc quanh bụng Josephine Baker rung bần bật. ,Giải trí,"Thứ sáu, 12/6/2020, 10:09 (GMT+7)",josephine baker,váy chuối,biểu tượng thời trang,biểu tượng văn hóa,biểu tượng âm nhạc,phân biệt chủng tộc,chống phân biệt chủng tộc,tình báo,beyoncé,rihanna,the josephine baker story,nghệ sĩ da màu,người da màu,bình luận,,
https://vnexpress.net/interactive/2018/ha-noi-nam-2008-nhung-cuoc-om-dat-voi-vang-3765299,,,,,hà nội mở rộng,hà nội năm 2008,ôm đất,giá đất tăng,quy hoạch treo,mê linh,thường tín,yên nghĩa,chăn trâu,đất quy hoạch.,,,,,,
https://vnexpress.net/tim-mau-bieu-tuong-cua-cong-dong-lgbt-4112764.html,Tím - màu biểu tượng của cộng đồng LGBT,"Hàng trăm chiếc khăn choàng màu oải hương nhuộm tím đường phố, cất lên tiếng nói về bình đẳng giới.",Giải trí,"Thứ sáu, 12/6/2020, 03:00 (GMT+7)",màu tím,tím oải hương,đồng tính,bình đẳng giới,pride month,bạo động stone wall,chàng trai oải hương,lavender menace,xu hướng màu sắc 2020,xu hướng thời trang,,,,,,
https://vnexpress.net/khon-song-mong-chet-4080073.html,,,,,covid-19,,,,,,,,,,,,,,,
https://vnexpress.net/nhung-show-resort-hay-nhat-thap-nien-2010-4112194.html,Những show resort hay nhất thập niên 2010,"Show dành cho kỳ nghỉ của Chanel, Louis Vuitton... được tạp chí Vogue đánh giá hấp dẫn về ý tưởng trình diễn lẫn bộ sưu tập.",Giải trí,"Thứ ba, 9/6/2020, 00:00 (GMT+7)",bộ sưu tập resort,show resort,trang phục dành cho kỳ nghỉ,thập niên 2010,chanel resort 2013,dior resort 2016,louis vuitton resort 2017,,,,,,,,,
https://vnexpress.net/ly-nhuoc-dong-hat-nhac-phim-thien-long-bat-bo-4117325.html,Lý Nhược Đồng hát nhạc phim 'Thiên Long Bát Bộ',"Diễn viên Hong Kong Lý Nhược Đồng, Trần Hạo Dân hát bài ""Kinh khó niệm"" trong phim ""Thiên Long Bát Bộ"".",Giải trí,"Thứ năm, 18/6/2020, 09:01 (GMT+7)",trần hạo dân,lý nhược đồng,kinh khó niệm,thiên long bát bộ,châu hoa kiện,hoạt động sao,,,,,,,,,,
https://vnexpress.net/duong-nhue-tu-xung-la-chu-tich-hiep-hoi-hoa-tang-4090202.html,Đường 'Nhuệ' tự xưng là chủ tịch hiệp hội hỏa táng,"Nguyễn Xuân Đường thành lập Hiệp hội tang lễ, phân chia địa bàn hoạt động cho các công ty và bắt nộp tiền quỹ từ thiện tính trên số ca hỏa táng.",Pháp luật,"Thứ bảy, 25/4/2020, 21:32 (GMT+7)",đường nhuệ,đường nhuệ bảo kê,đường nhuệ là ai,bảo kê hoả táng,công ty đường dương,vợ chồng đường dương,,,,,,,,,,
https://vnexpress.net/oanh-vang-cua-quan-doi-anh-qua-doi-4117682.html,'Oanh vàng' của quân đội Anh qua đời,Danh ca Vera Lynn - nổi tiếng với các buổi diễn cho binh sĩ Anh trong Thế chiến thứ hai - qua đời ở tuổi 103. ,Giải trí,"Thứ năm, 18/6/2020, 17:15 (GMT+7)",vera lynn,we\'ll meet again,forces sweetheart,,,,,,,,,,,,,
https://vnexpress.net/hari-won-toi-chua-sinh-con-vi-muon-tap-trung-su-nghiep-3679085.html,Hari Won: 'Tôi chưa sinh con vì muốn tập trung sự nghiệp',Vợ của Trấn Thành quan niệm con cái là duyên trời cho và hiện tại muốn ưu tiên công việc.,Giải trí,"Chủ nhật, 3/12/2017, 12:42 (GMT+7)",hari won,sinh con,bà xã trấn thành,,,,,,,,,,,,,
https://vnexpress.net/con-gai-michael-jackson-phat-hanh-nhac-4117600.html,Con gái Michael Jackson phát hành nhạc,Paris Jackson - con gái duy nhất của Michael Jackson - phát hành mini album đầu tay cùng bạn trai Gabriel Glenn.,Giải trí,"Thứ năm, 18/6/2020, 18:15 (GMT+7)",michael jackson,paris jackson,con gái michael jackson,the sound flowers,gabriel glenn,hoạt động sao,,,,,,,,,,
https://vnexpress.net/duc-tuan-tung-bi-duc-tri-tu-choi-4117189.html,Đức Tuấn từng bị Đức Trí từ chối,Ca sĩ Đức Tuấn phải đến nhà Đức Trí thử giọng mới được nhạc sĩ nhận lời hòa âm cho album nhạc Lam Phương.,Giải trí,"Thứ năm, 18/6/2020, 11:14 (GMT+7)",đức tuấn,nhạc lam phương,nhạc sĩ lam phương,album đức tuấn,,,,,,,,,,,,
https://vnexpress.net/chin-xu-huong-hot-tai-new-york-fashion-week-4055379.html,Chín xu hướng hot tại New York Fashion Week,"Trang phục màu nổi, váy cut-out, áo khoác cape... chiếm lĩnh sàn catwalk tại New York Fashion Week dành cho mùa Thu 2020.",Giải trí,"Thứ bảy, 15/2/2020, 11:29 (GMT+7)",new york fashion week,xu hướng hot,fall 2020,thu 2020,,,,,,,,,,,,
https://vnexpress.net/album-cua-taylor-swift-ban-chay-nhat-tai-my-4140373.html,Album của Taylor Swift bán chạy nhất tại Mỹ,"""Folklore"" - album thứ tám của Taylor Swift - đứng đầu bảng xếp hạng Billboard 200 sau tuần đầu ra mắt.",Giải trí,"Thứ hai, 3/8/2020, 11:18 (GMT+7)",taylor swift,folklore,album thứ tám của taylor swift,billboard 200,bts,,,,,,,,,,,
https://vnexpress.net/loat-tui-hieu-tram-trieu-dong-cua-diem-my-4113892.html,Loạt túi hiệu trăm triệu đồng của Diễm My,"Diễn viên Diễm My săn lùng túi xách từ những thương hiệu nổi tiếng như Hermes, Chanel đến những hiệu còn mới trong nước như Goyard, Kwanpen...",Giải trí,"Thứ năm, 11/6/2020, 19:29 (GMT+7)",diễm my,túi hiệu của diễm my,hermes kelly,chanel,dior,goyard,,,,,,,,,,
https://vnexpress.net/dj-bi-phat-vi-mac-phan-cam-4137663.html,DJ bị phạt vì mặc phản cảm,DJ Ngân 98 - bạn gái ca sĩ Lương Bằng Quang - bị cấm diễn tại Hà Nội bốn tháng vì ăn mặc phản cảm khi chơi nhạc ở bar.,Giải trí,"Thứ ba, 28/7/2020, 21:53 (GMT+7)",ngân 98,dj ngân 98,ngân 98 bị phạt,ngân 98 lương bằng quang,ngân 98 bị cấm diễn,,,,,,,,,,,
https://vnexpress.net/thinh-gia-anh-chuong-bang-nhac-cassette-4133351.html,Thính giả Anh chuộng băng nhạc cassette,Người nghe nhạc tại Anh chuộng băng cassette trở lại khiến doanh số sản phẩm này tăng 103% so với cùng kỳ.,Giải trí,"Thứ hai, 20/7/2020, 19:56 (GMT+7)",5 seconds to summer,băng cassette,thị trường nhạc anh,,,,,,,,,,,,,
https://vnexpress.net/duong-nhue-bi-khoi-to-trong-vu-an-thu-ba-4088676.html,Đường 'Nhuệ' bị khởi tố trong vụ án thứ ba,"Nguyễn Xuân Đường (Đường “Nhuệ”, 49 tuổi) bị khởi tố trong vụ án Cưỡng đoạt tài sản, sau hai vụ án cố ý gây tích.",Pháp luật,"Thứ tư, 22/4/2020, 17:49 (GMT+7)",đường nhuệ,đường nhuệ là ai,bảo kê hoả táng,đường nhuệ bảo kê,thái bình,đường dương thái bình,,,,,,,,,,
https://vnexpress.net/sac-den-nhuom-mau-tham-do-qua-cau-vang-de-chong-quay-roi-tinh-duc-3695426.html,Sắc đen nhuốm màu thảm đỏ Quả Cầu Vàng để chống quấy rối tình dục,"Dakota Johnson, Catherine Zeta-Jones... đồng loạt diện đồ đen trong lễ trao giải điện ảnh ở Los Angeles (Mỹ) tối 7/1 (giờ địa phương).",Giải trí,"Thứ hai, 8/1/2018, 07:30 (GMT+7)",thảm đỏ quả cầu vàng,quả cầu vàng,quả cầu vàng 2018,quấy rối tình dục,trang phục màu đen,xâm hại tình dục,dakota johnson,harvey weinstein,,,,,,,,
https://vnexpress.net/ne-yo-hat-tai-dam-tang-george-floyd-4113343.html,Ne-Yo hát tại đám tang George Floyd,"Ca sĩ Ne-Yo khóc khi biểu diễn tại lễ tang George Floyd, người da màu tử vong khi bị cảnh sát khống chế.",Giải trí,"Thứ tư, 10/6/2020, 12:36 (GMT+7)",george floyd,houston,ne-yo,channing tatum,jamie foxx,hoạt động sao,,,,,,,,,,
https://vnexpress.net/25-benh-nhi-ung-thu-trinh-dien-thoi-trang-tai-sai-gon-3932138.html,25 bệnh nhi ung thư trình diễn thời trang tại Sài Gòn,"Dù đang chống chọi bệnh tật, các bé mang đến tinh thần lạc quan trên sàn diễn, khiến khán giả xúc động.",Giải trí,"Thứ bảy, 1/6/2019, 09:26 (GMT+7)",bệnh nhi ung thư,catwalk,bệnh viện ung bướu,,,,,,,,,,,,,
https://vnexpress.net/sao-mai-my-lam-hat-ve-tay-bac-4108833.html,'Sao Mai' Mỹ Lam hát về Tây Bắc,"Quán quân Sao Mai 2017 - Sèn Hoàng Mỹ Lam - ra CD ""Mời anh về Tây Bắc"", ca ngợi vẻ đẹp thiên nhiên, con người vùng cao. ",Giải trí,"Thứ ba, 2/6/2020, 09:16 (GMT+7)",sèn hoàng mỹ lam,mời anh về tây bắc,sao mai mỹ lam,,,,,,,,,,,,,
https://vnexpress.net/catherine-zeta-jones-tram-cam-vi-thuong-chong-1912582.html,Catherine Zeta-Jones trầm cảm vì thương chồng,"Vợ tài tử Michael Douglas phải nhập viện trong tuần qua vì chứng rối loạn lưỡng cực (còn được gọi là trầm cảm), sau thời gian dài cô sống trong lo âu vì căn bệnh ung thư của chồng.",Giải trí,"Thứ năm, 14/4/2011, 11:08 (GMT+7)",,,,,,,,,,,,,,,,
https://vnexpress.net/luu-quang-minh-pho-nhac-chu-dai-bi-4109446.html,Lưu Quang Minh phổ nhạc 'Chú Đại Bi',"Nhạc trưởng Lưu Quang Minh hòa âm bài kinh ""Chú Đại Bi"" với dàn giao hưởng, mong muốn lan toả tinh thần lạc quan của Phật giáo.",Giải trí,"Thứ ba, 2/6/2020, 23:04 (GMT+7)",chú đại bi,nhạc trưởng lưu quang minh,dàn nhạc maius philharmonic,,,,,,,,,,,,,
https://vnexpress.net/hari-won-tran-thanh-khong-ghen-khi-thay-toi-hon-ban-dien-3669079.html,Hari Won: 'Trấn Thành không ghen khi thấy tôi hôn bạn diễn',"Ông xã của nữ diễn viên hiểu được đặc thù công việc, thậm chí tạo điều kiện để vợ nhập vai tự nhiên trong cảnh tình tứ.",Giải trí,"Chủ nhật, 12/11/2017, 18:07 (GMT+7)",hari won,trấn thành,phim thiên ý,hari won hôn bạn diễn,,,,,,,,,,,,
https://vnexpress.net/cac-con-tran-thien-thanh-duc-tuan-khong-hat-sai-hoa-trinh-nu-3896707.html,Các con Trần Thiện Thanh: 'Đức Tuấn không hát sai Hoa trinh nữ',"Con trai, con gái cố nhạc sĩ khẳng định dị bản tác phẩm do ca sĩ thể hiện hoàn toàn đúng với ý nghĩa ông gửi gắm.",Giải trí,"Thứ ba, 19/3/2019, 12:49 (GMT+7)",nhạc trần thiện thanh,đức tuấn,ca sĩ mỹ lan,gia đình trần thiện thanh,,,,,,,,,,,,
https://vnexpress.net/taylor-swift-ban-may-bay-rieng-4097571.html,Taylor Swift bán máy bay riêng,Ca sĩ Taylor Swift bán phi cơ Dassault Falcon 50 mua từ năm 2012.,Giải trí,"Thứ hai, 11/5/2020, 13:03 (GMT+7)",taylor swift,máy bay riêng,sao hollywood,taylor swift bán máy bay riêng,,,,,,,,,,,,
https://vnexpress.net/folklore-khi-taylor-swift-hat-ve-tinh-tay-ba-4135572.html,'Folklore': Khi Taylor Swift hát về tình tay ba,"Taylor Swift ví cô gái bị tình nhân phản bội như chiếc áo len cũ kỹ, bị bỏ quên dưới gầm giường.",Giải trí,"Thứ hai, 27/7/2020, 15:17 (GMT+7)",taylor swift,folklore,folklore review,cardigan,exile,album thứ tám của taylor swift,bon iver,,,,,,,,,
https://vnexpress.net/little-black-dress-nu-hoang-vay-tiec-4089265.html,Little black dress - 'Nữ hoàng' váy tiệc,"Trong ""Breakfast at Tiffany’s"", nàng Holly Golightly vấn tóc cao, diện váy satin đen kết hợp vòng ngọc trai, dạo trên Đại lộ số 5, New York.",Giải trí,"Thứ ba, 28/4/2020, 00:00 (GMT+7)",little black dress,đầm đen,đầm đen kinh điển,lbd,breakfast at tiffany’s,andrey hepburn,đầm đen của andrey hepburn,holly golightly,hubert de givenchy,coco chanel,,,,,,
https://vnexpress.net/hanh-trinh-logo-ny-thanh-bieu-tuong-thoi-trang-4001738.html,Hành trình logo 'NY' thành biểu tượng thời trang,"Khi chân dài Bella Hadid đội mũ với logo chữ N và Y lồng vào nhau trên đường phố Paris hồi tháng 9, món đồ này trở nên đắt hàng.",Giải trí,"Thứ hai, 28/10/2019, 08:42 (GMT+7)",logo ny,logo bóng chày,logo new york yankees,,,,,,,,,,,,,
https://vnexpress.net/phung-khanh-linh-hat-ve-tinh-yeu-hoc-duong-4108144.html,Phùng Khánh Linh hát về tình yêu học đường,"Ca sĩ Phùng Khánh Linh thu âm bài ""Một bản tình ca nhịp 6/8"" - nhạc phim web-drama về tình yêu tuổi học trò.",Giải trí,"Thứ hai, 1/6/2020, 10:48 (GMT+7)",phùng khánh linh,nhạc phim,stage of love,một bản tình nhịp 6/8,,,,,,,,,,,,
https://vnexpress.net/karl-lagerfeld-ong-hoang-thoi-trang-bi-an-co-doc-3883487.html,"Karl Lagerfeld - 'Ông hoàng thời trang' bí ẩn, cô độc","Sinh thời, giám đốc sáng tạo của Chanel luôn đeo kính râm để tránh người khác đọc được suy nghĩ của mình.",Giải trí,"Thứ tư, 20/2/2019, 00:00 (GMT+7)",karl lagerfeld,nhà thiết kế karl lagerfeld,giám đốc sáng tạo chanel,andrew o’hagan,,,,,,,,,,,,
https://vnexpress.net/mot-ngay-cua-sieu-mau-cindy-crawford-3647803.html,Một ngày của siêu mẫu Cindy Crawford,"Người đẹp tắm bồn sục hai lần một ngày, ăn cá hồi, cải xoăn và ngủ điều độ.",Giải trí,"Thứ sáu, 29/9/2017, 19:00 (GMT+7)",cindy crawford,mài da,mài da siêu dẫn,một ngày của sao,24h của ngôi sao,một ngày của cindy crawford,,,,,,,,,,
https://vnexpress.net/tran-thanh-hon-ma-hari-won-khi-xuat-hien-tai-dam-cuoi-3518927.html,Trấn Thành hôn má Hari Won khi xuất hiện tại đám cưới,"Vừa có mặt, cặp sao đã dành cho nhau những cử chỉ ngọt ngào trước quan khách, trong lễ cưới tại TP HCM tối 25/12.",Giải trí,"Chủ nhật, 25/12/2016, 19:01 (GMT+7)",đám cưới trấn thành,,,,,,,,,,,,,,,
https://vnexpress.net/nhung-ca-khuc-noi-tieng-cua-tran-quang-loc-4112442.html,Những ca khúc nổi tiếng của Trần Quang Lộc,"""Có phải em mùa thu Hà Nội"", ""Về đây nghe em""... của nhạc sĩ Trần Quang Lộc được nhiều thế hệ người nghe yêu mến. ",Giải trí,"Thứ hai, 8/6/2020, 21:17 (GMT+7)",trần quang lộc,nhạc sĩ trần quang lộc,nhạc sĩ trần quang lộc qua đời,có phải em mùa thu hà nội,về đây nghe em,chợt nghe em hát,em còn nhớ huế không,,,,,,,,,
https://vnexpress.net/dieu-nhay-moi-cua-quang-dang-hut-20-trieu-luot-xem-4107684.html,Điệu nhảy mới của Quang Đăng hút 20 triệu lượt xem,"Fanpage của WHO đăng video điệu nhảy chống hút thuốc lá của Quang Đăng, thu hút gần 20 triệu lượt xem.",Giải trí,"Thứ bảy, 30/5/2020, 10:53 (GMT+7)",vũ công quang đăng,vũ điệu chống thuốc lá,điệu nhảy kêu gọi chống hút thuốc,vũ điệu rửa tay,,,,,,,,,,,,
https://vnexpress.net/cac-khoanh-khac-thoi-trang-kinh-dien-ghi-dau-an-karl-lagerfeld-3883590.html,Các khoảnh khắc thời trang kinh điển ghi dấu ấn Karl Lagerfeld,"Show phóng tên lửa có một không hai, túi khổng lồ... là những hình ảnh đáng nhớ trong sự nghiệp của nhà thiết kế.",Giải trí,"Thứ tư, 20/2/2019, 10:47 (GMT+7)",karl lagerfeld,khoảnh khắc kinh điển,chanel,hudson kroenig,túi chanel,phóng tên lửa,búp bê karlito,,,,,,,,,
https://vnexpress.net/liveshow-ha-anh-tuan-chay-ve-thang-hoa-cam-xuc-3639241.html,"Liveshow Hà Anh Tuấn 'cháy' vé, thăng hoa cảm xúc","Nam ca sĩ ví đêm nhạc của anh như chuyến bay, khán giả là hành khách cùng ""cất cánh"" đi tìm những xúc cảm nguyên sơ, đẹp đẽ nhất. ",Giải trí,"Chủ nhật, 10/9/2017, 11:38 (GMT+7)",hà anh tuấn,fragile,liveshow hà anh tuấn,,,,,,,,,,,,,
https://vnexpress.net/hari-won-hon-say-dam-ban-dien-trong-phim-moi-3668015.html,Hari Won hôn say đắm bạn diễn trong phim mới,"Ca sĩ yêu nhân vật do Tuấn Trần thủ vai trong ""Thiên ý"" - phim có mô-típ du hành thời gian.",Giải trí,"Thứ năm, 9/11/2017, 18:30 (GMT+7)",hari won,trấn thành,vũ hà,kim nhã,tuấn trần,bb trần,thiên ý,,,,,,,,,
https://vnexpress.net/robert-downey-jr-vi-taylor-swift-voi-nhen-cai-4043210.html,Robert Downey Jr. ví Taylor Swift với 'nhện cái',"Diễn viên Robert Downey gây tranh cãi khi so sánh ca sĩ Taylor Swift với loài nhện cái, ăn thịt bạn tình sau khi yêu.",Giải trí,"Thứ năm, 16/1/2020, 15:56 (GMT+7)",taylor swift,robert downey jr,dolittle,iron man,,,,,,,,,,,,
https://vnexpress.net/zahia-dehar-gai-goi-thanh-nha-thiet-ke-noi-y-2454373.html,Zahia Dehar - gái gọi thành nhà thiết kế nội y,"Zahia Dehar giờ là nhà tạo mẫu với những thiết kế trình diễn tại Paris. Nhưng 3 năm trước, cô là món ""đồ chơi tình dục"" được các cầu thủ Pháp mua làm quà sinh nhật cho mình.
",Giải trí,"Thứ tư, 20/3/2013, 06:15 (GMT+7)",franck ribery,bê bối tình ái của tuyển thủ pháp,zahia dehar,,,,,,,,,,,,,
https://vnexpress.net/tuan-hung-ke-chuyen-bo-hoc-vi-qua-yeu-ca-hat-3425729.html,Tuấn Hưng kể chuyện bỏ học vì quá yêu ca hát,"Vì mải mê với âm nhạc, nam ca sĩ từng nhiều lần nộp giấy trắng khi thi cuối kỳ ở đại học.",Giải trí,"Thứ bảy, 25/6/2016, 09:26 (GMT+7)",tuấn hưng,tú dưa,ca sĩ tuấn hưng,nhạc sĩ anh tú,nhạc sĩ tú dưa,liveshow đam mê,liveshow tuấn hưng,,,,,,,,,
https://vnexpress.net/taylor-swift-tro-lai-nhung-ngay-mo-mong-voi-album-lover-3974005.html,Taylor Swift trở lại những ngày mơ mộng với album 'Lover',"""Nữ hoàng rắn"" Taylor Swift quay về với những cảm xúc trong trẻo, lãng mạn qua 18 ca khúc của album ""Lover"".",Giải trí,"Thứ tư, 28/8/2019, 22:00 (GMT+7)",album lover,taylor swift,nhạc pop,nhạc âu mỹ,album của taylor swift,công chúa nhạc đồng quê,me!,you need to calm down,the archer,,,,,,,
https://vnexpress.net/nhung-dau-an-kho-phai-cua-thoi-trang-thap-nien-1920-2975292.html,Những dấu ấn khó phai của thời trang thập niên 1920,"Phụ nữ thời kỳ này thường mặc váy hạ eo, tô son đỏ quyến rũ, để tóc bob ngắn hoặc uốn sóng kiêu kỳ.",Giải trí,"Thứ năm, 10/4/2014, 04:00 (GMT+7)",thập niên 1920,thời trang thập niên 1920,phong cách retro,,,,,,,,,,,,,
https://vnexpress.net/mot-ngay-cua-nha-thiet-ke-tom-ford-2959613.html,Một ngày của nhà thiết kế Tom Ford,Nhà tạo mẫu tận dụng từng phút để quản lý thương hiệu cũng như thư giãn và chăm sóc bản thân.,Giải trí,"Chủ nhật, 9/3/2014, 04:00 (GMT+7)",thời trang,làng mốt,tom ford,nhà thiết kế,nhà tạo mẫu,tom,ford,,,,,,,,,
